105,-1,908,607,19,39,1,-1,-1,-1
105,-1,1619,606,20,45,1,-1,-1,-1
105,-1,1694,605,25,66,1,-1,-1,-1
105,-1,1576,602,20,40,1,-1,-1,-1
105,-1,857,594,38,59,1,-1,-1,-1
105,-1,753,560,23,41,1,-1,-1,-1
105,-1,782,551,68,107,1,-1,-1,-1
105,-1,34,539,21,40,1,-1,-1,-1
105,-1,257,522,39,57,1,-1,-1,-1
105,-1,143,522,30,64,1,-1,-1,-1
105,-1,1728,493,19,40,1,-1,-1,-1
105,-1,91,487,31,118,1,-1,-1,-1
105,-1,1682,481,38,68,1,-1,-1,-1
105,-1,460,451,129,280,1,-1,-1,-1
105,-1,334,435,94,215,1,-1,-1,-1
105,-1,132,428,66,102,1,-1,-1,-1
105,-1,1650,406,27,43,1,-1,-1,-1
105,-1,1109,318,156,345,1,-1,-1,-1
105,-1,1309,300,245,612,1,-1,-1,-1
105,-1,1631,290,289,616,1,-1,-1,-1
105,-1,1584,203,135,368,1,-1,-1,-1
106,-1,1873,734,20,40,1,-1,-1,-1
106,-1,1251,674,65,78,1,-1,-1,-1
106,-1,1112,670,52,97,1,-1,-1,-1
106,-1,0,642,38,80,1,-1,-1,-1
106,-1,396,622,38,89,1,-1,-1,-1
106,-1,811,588,109,78,1,-1,-1,-1
106,-1,754,550,54,60,1,-1,-1,-1
106,-1,30,538,24,42,1,-1,-1,-1
106,-1,143,525,30,61,1,-1,-1,-1
106,-1,257,522,39,57,1,-1,-1,-1
106,-1,90,487,31,118,1,-1,-1,-1
106,-1,1682,481,28,51,1,-1,-1,-1
106,-1,1612,470,66,102,1,-1,-1,-1
106,-1,460,452,130,279,1,-1,-1,-1
106,-1,336,437,94,217,1,-1,-1,-1
106,-1,132,419,61,111,1,-1,-1,-1
106,-1,1649,406,28,49,1,-1,-1,-1
106,-1,1631,400,289,513,1,-1,-1,-1
106,-1,1123,322,154,350,1,-1,-1,-1
106,-1,1308,294,246,618,1,-1,-1,-1
106,-1,1712,290,73,244,1,-1,-1,-1
106,-1,1576,201,140,273,1,-1,-1,-1
107,-1,1252,673,65,79,1,-1,-1,-1
107,-1,1117,664,51,102,1,-1,-1,-1
107,-1,0,642,38,81,1,-1,-1,-1
107,-1,396,622,39,88,1,-1,-1,-1
107,-1,811,588,109,78,1,-1,-1,-1
107,-1,782,550,26,60,1,-1,-1,-1
107,-1,143,525,29,61,1,-1,-1,-1
107,-1,257,522,39,57,1,-1,-1,-1
107,-1,90,487,32,118,1,-1,-1,-1
107,-1,1680,481,21,39,1,-1,-1,-1
107,-1,1612,462,58,110,1,-1,-1,-1
107,-1,460,453,130,278,1,-1,-1,-1
107,-1,338,443,93,182,1,-1,-1,-1
107,-1,132,431,61,98,1,-1,-1,-1
107,-1,1649,406,28,47,1,-1,-1,-1
107,-1,1308,394,75,245,1,-1,-1,-1
107,-1,1133,323,152,348,1,-1,-1,-1
107,-1,1360,289,193,623,1,-1,-1,-1
107,-1,1571,200,349,721,1,-1,-1,-1
108,-1,1252,673,65,79,1,-1,-1,-1
108,-1,0,643,37,80,1,-1,-1,-1
108,-1,1630,626,137,307,1,-1,-1,-1
108,-1,397,622,38,89,1,-1,-1,-1
108,-1,1577,605,19,39,1,-1,-1,-1
108,-1,825,588,88,79,1,-1,-1,-1
108,-1,782,550,26,43,1,-1,-1,-1
108,-1,143,524,28,62,1,-1,-1,-1
108,-1,257,522,39,57,1,-1,-1,-1
108,-1,1569,487,19,39,1,-1,-1,-1
108,-1,90,487,31,118,1,-1,-1,-1
108,-1,1672,481,34,72,1,-1,-1,-1
108,-1,340,443,93,182,1,-1,-1,-1
108,-1,132,432,58,97,1,-1,-1,-1
108,-1,460,423,126,310,1,-1,-1,-1
108,-1,1648,406,28,49,1,-1,-1,-1
108,-1,1129,323,165,440,1,-1,-1,-1
108,-1,1298,285,253,627,1,-1,-1,-1
108,-1,1557,200,363,525,1,-1,-1,-1
109,-1,1252,673,66,79,1,-1,-1,-1
109,-1,0,644,35,80,1,-1,-1,-1
109,-1,397,622,38,92,1,-1,-1,-1
109,-1,1630,609,127,331,1,-1,-1,-1
109,-1,836,591,63,76,1,-1,-1,-1
109,-1,788,553,19,39,1,-1,-1,-1
109,-1,143,525,28,61,1,-1,-1,-1
109,-1,257,522,39,57,1,-1,-1,-1
109,-1,90,487,32,118,1,-1,-1,-1
109,-1,166,485,20,44,1,-1,-1,-1
109,-1,342,442,91,201,1,-1,-1,-1
109,-1,132,434,47,52,1,-1,-1,-1
109,-1,460,423,126,311,1,-1,-1,-1
109,-1,1650,406,26,42,1,-1,-1,-1
109,-1,1143,284,405,628,1,-1,-1,-1
109,-1,1553,200,367,522,1,-1,-1,-1
110,-1,1252,673,66,79,1,-1,-1,-1
110,-1,0,644,34,80,1,-1,-1,-1
110,-1,397,622,38,94,1,-1,-1,-1
110,-1,1631,610,118,334,1,-1,-1,-1
110,-1,843,593,57,74,1,-1,-1,-1
110,-1,1589,534,45,44,1,-1,-1,-1
110,-1,257,522,38,57,1,-1,-1,-1
110,-1,143,520,28,66,1,-1,-1,-1
110,-1,90,488,32,117,1,-1,-1,-1
110,-1,166,485,20,44,1,-1,-1,-1
110,-1,344,442,90,201,1,-1,-1,-1
110,-1,132,433,47,53,1,-1,-1,-1
110,-1,460,418,124,318,1,-1,-1,-1
110,-1,1648,406,23,40,1,-1,-1,-1
110,-1,1614,336,306,375,1,-1,-1,-1
110,-1,1549,324,54,154,1,-1,-1,-1
110,-1,1152,282,393,630,1,-1,-1,-1
110,-1,1570,200,172,246,1,-1,-1,-1
111,-1,1625,794,118,151,1,-1,-1,-1
111,-1,1252,672,66,80,1,-1,-1,-1
111,-1,0,644,34,78,1,-1,-1,-1
111,-1,398,622,37,95,1,-1,-1,-1
111,-1,1630,619,52,215,1,-1,-1,-1
111,-1,1522,603,24,39,1,-1,-1,-1
111,-1,846,593,73,76,1,-1,-1,-1
111,-1,1578,540,34,45,1,-1,-1,-1
111,-1,1520,538,22,41,1,-1,-1,-1
111,-1,257,522,38,57,1,-1,-1,-1
111,-1,142,520,29,65,1,-1,-1,-1
111,-1,166,490,19,39,1,-1,-1,-1
111,-1,90,487,32,118,1,-1,-1,-1
111,-1,460,451,131,287,1,-1,-1,-1
111,-1,1614,448,55,128,1,-1,-1,-1
111,-1,345,443,91,182,1,-1,-1,-1
111,-1,132,435,47,51,1,-1,-1,-1
111,-1,1648,405,30,44,1,-1,-1,-1
111,-1,1152,280,386,632,1,-1,-1,-1
111,-1,1543,200,377,510,1,-1,-1,-1
112,-1,1615,769,128,178,1,-1,-1,-1
112,-1,0,644,34,79,1,-1,-1,-1
112,-1,399,622,36,95,1,-1,-1,-1
112,-1,1628,613,59,223,1,-1,-1,-1
112,-1,1516,603,31,41,1,-1,-1,-1
112,-1,847,593,74,75,1,-1,-1,-1
112,-1,490,583,78,155,1,-1,-1,-1
112,-1,1511,543,20,39,1,-1,-1,-1
112,-1,275,538,19,40,1,-1,-1,-1
112,-1,925,526,23,53,1,-1,-1,-1
112,-1,1569,524,38,60,1,-1,-1,-1
112,-1,143,520,28,66,1,-1,-1,-1
112,-1,906,491,22,48,1,-1,-1,-1
112,-1,90,487,31,118,1,-1,-1,-1
112,-1,166,485,19,39,1,-1,-1,-1
112,-1,460,450,131,132,1,-1,-1,-1
112,-1,346,443,91,182,1,-1,-1,-1
112,-1,133,435,46,51,1,-1,-1,-1
112,-1,1624,426,19,39,1,-1,-1,-1
112,-1,1644,406,35,55,1,-1,-1,-1
112,-1,866,386,22,45,1,-1,-1,-1
112,-1,1152,278,381,634,1,-1,-1,-1
112,-1,1539,201,381,559,1,-1,-1,-1
113,-1,1621,791,26,53,1,-1,-1,-1
113,-1,1623,663,74,114,1,-1,-1,-1
113,-1,0,645,34,78,1,-1,-1,-1
113,-1,400,622,36,95,1,-1,-1,-1
113,-1,837,592,59,76,1,-1,-1,-1
113,-1,275,538,19,40,1,-1,-1,-1
113,-1,90,535,31,70,1,-1,-1,-1
113,-1,144,525,27,61,1,-1,-1,-1
113,-1,0,524,22,48,1,-1,-1,-1
113,-1,96,488,21,40,1,-1,-1,-1
113,-1,904,467,50,181,1,-1,-1,-1
113,-1,460,449,131,289,1,-1,-1,-1
113,-1,151,443,20,41,1,-1,-1,-1
113,-1,348,432,90,192,1,-1,-1,-1
113,-1,1646,410,29,40,1,-1,-1,-1
113,-1,488,407,19,39,1,-1,-1,-1
113,-1,868,390,20,41,1,-1,-1,-1
113,-1,1152,389,36,54,1,-1,-1,-1
113,-1,1174,278,368,646,1,-1,-1,-1
113,-1,1532,202,388,751,1,-1,-1,-1
114,-1,1614,666,21,53,1,-1,-1,-1
114,-1,1661,658,23,41,1,-1,-1,-1
114,-1,0,646,33,77,1,-1,-1,-1
114,-1,400,622,36,95,1,-1,-1,-1
114,-1,835,593,63,75,1,-1,-1,-1
114,-1,275,539,20,40,1,-1,-1,-1
114,-1,90,534,31,70,1,-1,-1,-1
114,-1,144,525,27,60,1,-1,-1,-1
114,-1,0,519,26,53,1,-1,-1,-1
114,-1,96,488,21,39,1,-1,-1,-1
114,-1,460,448,131,289,1,-1,-1,-1
114,-1,904,438,50,217,1,-1,-1,-1
114,-1,357,430,81,195,1,-1,-1,-1
114,-1,1647,413,21,39,1,-1,-1,-1
114,-1,503,404,19,39,1,-1,-1,-1
114,-1,1152,389,36,53,1,-1,-1,-1
114,-1,1527,314,69,252,1,-1,-1,-1
114,-1,1177,278,361,651,1,-1,-1,-1
114,-1,1557,202,363,755,1,-1,-1,-1
115,-1,496,693,45,44,1,-1,-1,-1
115,-1,1653,657,28,46,1,-1,-1,-1
115,-1,0,647,31,77,1,-1,-1,-1
115,-1,1592,638,40,70,1,-1,-1,-1
115,-1,401,622,35,96,1,-1,-1,-1
115,-1,822,591,78,77,1,-1,-1,-1
115,-1,488,584,78,96,1,-1,-1,-1
115,-1,275,539,19,39,1,-1,-1,-1
115,-1,90,535,31,70,1,-1,-1,-1
115,-1,144,526,27,60,1,-1,-1,-1
115,-1,0,520,29,54,1,-1,-1,-1
115,-1,97,488,19,39,1,-1,-1,-1
115,-1,460,446,132,136,1,-1,-1,-1
115,-1,1491,442,25,73,1,-1,-1,-1
115,-1,358,428,81,195,1,-1,-1,-1
115,-1,902,410,62,245,1,-1,-1,-1
115,-1,501,402,19,39,1,-1,-1,-1
115,-1,1152,389,36,54,1,-1,-1,-1
115,-1,1177,279,351,654,1,-1,-1,-1
115,-1,1523,201,397,759,1,-1,-1,-1
116,-1,1641,723,28,44,1,-1,-1,-1
116,-1,497,693,44,44,1,-1,-1,-1
116,-1,0,659,29,64,1,-1,-1,-1
116,-1,1584,649,41,74,1,-1,-1,-1
116,-1,390,622,46,94,1,-1,-1,-1
116,-1,822,591,87,77,1,-1,-1,-1
116,-1,495,584,69,96,1,-1,-1,-1
116,-1,90,534,31,70,1,-1,-1,-1
116,-1,144,525,27,60,1,-1,-1,-1
116,-1,0,519,36,58,1,-1,-1,-1
116,-1,97,487,19,40,1,-1,-1,-1
116,-1,460,445,112,135,1,-1,-1,-1
116,-1,359,428,80,197,1,-1,-1,-1
116,-1,504,401,20,41,1,-1,-1,-1
116,-1,902,397,66,254,1,-1,-1,-1
116,-1,1152,389,36,54,1,-1,-1,-1
116,-1,1176,279,350,658,1,-1,-1,-1
116,-1,1517,196,403,767,1,-1,-1,-1
117,-1,1644,726,19,39,1,-1,-1,-1
117,-1,497,693,44,44,1,-1,-1,-1
117,1,0,646,24,77,1,-1,-1,-1
117,-1,388,622,49,98,1,-1,-1,-1
117,-1,1562,619,55,120,1,-1,-1,-1
117,2,820,589,94,67,1,-1,-1,-1
117,-1,505,588,57,92,1,-1,-1,-1
117,3,90,535,31,69,1,-1,-1,-1
117,4,144,526,27,60,1,-1,-1,-1
117,-1,1,520,40,57,1,-1,-1,-1
117,-1,572,505,19,41,1,-1,-1,-1
117,-1,97,488,19,39,1,-1,-1,-1
117,5,359,428,81,187,1,-1,-1,-1
117,-1,461,400,108,180,1,-1,-1,-1
117,-1,902,397,73,250,1,-1,-1,-1
117,-1,1152,389,36,54,1,-1,-1,-1
117,6,1177,280,347,663,1,-1,-1,-1
117,7,1513,192,407,772,1,-1,-1,-1
118,-1,497,698,20,39,1,-1,-1,-1
118,-1,520,692,21,41,1,-1,-1,-1
118,-1,382,684,21,49,1,-1,-1,-1
118,1,0,656,27,68,1,-1,-1,-1
118,-1,402,622,35,95,1,-1,-1,-1
118,-1,831,588,43,59,1,-1,-1,-1
118,-1,495,588,65,92,1,-1,-1,-1
118,3,88,535,33,69,1,-1,-1,-1
118,4,144,526,27,59,1,-1,-1,-1
118,-1,762,525,29,48,1,-1,-1,-1
118,-1,3,520,44,75,1,-1,-1,-1
118,-1,153,438,19,39,1,-1,-1,-1
118,5,358,428,81,197,1,-1,-1,-1
118,-1,888,424,99,228,1,-1,-1,-1
118,7,1548,404,372,560,1,-1,-1,-1
118,-1,459,400,109,180,1,-1,-1,-1
118,-1,1152,389,36,54,1,-1,-1,-1
118,-1,1719,373,31,55,1,-1,-1,-1
118,6,1185,282,334,671,1,-1,-1,-1
118,8,1505,184,217,393,1,-1,-1,-1
119,-1,379,686,19,39,1,-1,-1,-1
119,1,0,660,20,65,1,-1,-1,-1
119,-1,401,622,36,95,1,-1,-1,-1
119,-1,829,588,47,66,1,-1,-1,-1
119,-1,495,588,53,149,1,-1,-1,-1
119,3,87,535,34,69,1,-1,-1,-1
119,4,144,526,27,60,1,-1,-1,-1
119,-1,763,521,30,52,1,-1,-1,-1
119,-1,4,521,46,77,1,-1,-1,-1
119,-1,97,488,20,40,1,-1,-1,-1
119,5,358,428,80,187,1,-1,-1,-1
119,-1,895,400,102,251,1,-1,-1,-1
119,-1,459,399,108,181,1,-1,-1,-1
119,-1,1152,389,37,54,1,-1,-1,-1
119,6,1192,282,320,675,1,-1,-1,-1
119,7,1500,179,420,786,1,-1,-1,-1
120,1,0,659,20,65,1,-1,-1,-1
120,9,401,622,36,94,1,-1,-1,-1
120,-1,830,590,42,61,1,-1,-1,-1
120,-1,495,588,54,150,1,-1,-1,-1
120,-1,189,547,28,51,1,-1,-1,-1
120,3,88,535,33,66,1,-1,-1,-1
120,4,144,527,27,58,1,-1,-1,-1
120,-1,3,522,52,90,1,-1,-1,-1
120,-1,764,521,31,52,1,-1,-1,-1
120,5,350,429,88,186,1,-1,-1,-1
120,-1,908,399,96,247,1,-1,-1,-1
120,-1,459,399,108,181,1,-1,-1,-1
120,-1,1152,389,36,54,1,-1,-1,-1
120,6,1201,280,304,679,1,-1,-1,-1
120,7,1496,175,424,790,1,-1,-1,-1
121,9,400,622,37,92,1,-1,-1,-1
121,-1,826,605,38,52,1,-1,-1,-1
121,-1,494,575,57,164,1,-1,-1,-1
121,-1,1524,572,160,393,1,-1,-1,-1
121,-1,1529,568,19,39,1,-1,-1,-1
121,3,88,536,33,68,1,-1,-1,-1
121,4,144,529,25,54,1,-1,-1,-1
121,-1,184,527,34,71,1,-1,-1,-1
121,-1,4,526,50,110,1,-1,-1,-1
121,-1,762,517,35,56,1,-1,-1,-1
121,5,349,432,89,217,1,-1,-1,-1
121,-1,918,400,99,255,1,-1,-1,-1
121,-1,458,399,108,181,1,-1,-1,-1
121,-1,1152,390,35,53,1,-1,-1,-1
121,7,1590,369,330,410,1,-1,-1,-1
121,6,1190,275,301,684,1,-1,-1,-1
121,-1,1490,170,213,391,1,-1,-1,-1
122,-1,379,691,22,42,1,-1,-1,-1
122,9,400,622,36,87,1,-1,-1,-1
122,-1,821,613,36,44,1,-1,-1,-1
122,-1,494,577,55,164,1,-1,-1,-1
122,-1,1513,565,168,400,1,-1,-1,-1
122,3,88,535,33,66,1,-1,-1,-1
122,-1,3,535,51,101,1,-1,-1,-1
122,4,144,529,25,52,1,-1,-1,-1
122,-1,178,524,40,74,1,-1,-1,-1
122,-1,762,517,45,75,1,-1,-1,-1
122,-1,974,479,35,69,1,-1,-1,-1
122,-1,923,434,96,216,1,-1,-1,-1
122,5,347,431,90,219,1,-1,-1,-1
122,-1,457,399,106,181,1,-1,-1,-1
122,-1,953,398,19,40,1,-1,-1,-1
122,-1,1152,390,35,51,1,-1,-1,-1
122,6,1173,271,313,689,1,-1,-1,-1
122,7,1486,167,434,612,1,-1,-1,-1
123,-1,497,695,36,45,1,-1,-1,-1
123,-1,379,692,22,43,1,-1,-1,-1
123,9,397,622,38,88,1,-1,-1,-1
123,-1,364,614,19,46,1,-1,-1,-1
123,-1,820,613,37,44,1,-1,-1,-1
123,-1,493,588,36,91,1,-1,-1,-1
123,-1,1507,569,63,90,1,-1,-1,-1
123,-1,1577,565,27,81,1,-1,-1,-1
123,-1,301,550,20,39,1,-1,-1,-1
123,3,88,535,33,66,1,-1,-1,-1
123,-1,0,535,54,101,1,-1,-1,-1
123,4,144,529,26,54,1,-1,-1,-1
123,-1,173,524,44,74,1,-1,-1,-1
123,-1,763,519,44,73,1,-1,-1,-1
123,-1,925,440,96,204,1,-1,-1,-1
123,5,344,432,91,180,1,-1,-1,-1
123,-1,455,400,108,181,1,-1,-1,-1
123,-1,971,398,31,46,1,-1,-1,-1
123,-1,1152,390,36,51,1,-1,-1,-1
123,6,1161,266,314,694,1,-1,-1,-1
123,7,1479,163,441,802,1,-1,-1,-1
124,-1,497,696,32,44,1,-1,-1,-1
124,-1,379,692,22,42,1,-1,-1,-1
124,-1,1492,667,187,298,1,-1,-1,-1
124,9,395,622,40,86,1,-1,-1,-1
124,-1,363,619,21,41,1,-1,-1,-1
124,-1,794,594,19,39,1,-1,-1,-1
124,-1,490,588,37,91,1,-1,-1,-1
124,-1,1496,566,42,71,1,-1,-1,-1
124,-1,1576,565,26,85,1,-1,-1,-1
124,-1,300,550,22,39,1,-1,-1,-1
124,-1,244,542,19,39,1,-1,-1,-1
124,3,88,535,33,65,1,-1,-1,-1
124,-1,0,535,63,101,1,-1,-1,-1
124,4,144,529,24,53,1,-1,-1,-1
124,-1,764,518,42,73,1,-1,-1,-1
124,-1,172,490,45,108,1,-1,-1,-1
124,-1,966,479,62,164,1,-1,-1,-1
124,-1,925,446,50,146,1,-1,-1,-1
124,5,343,430,90,185,1,-1,-1,-1
124,-1,1708,402,19,41,1,-1,-1,-1
124,-1,455,401,107,182,1,-1,-1,-1
124,-1,971,397,32,48,1,-1,-1,-1
124,-1,1153,390,35,51,1,-1,-1,-1
124,6,1159,264,307,696,1,-1,-1,-1
124,7,1475,161,445,618,1,-1,-1,-1
125,-1,379,692,21,43,1,-1,-1,-1
125,-1,1487,688,192,278,1,-1,-1,-1
125,9,393,622,41,84,1,-1,-1,-1
125,-1,490,589,38,154,1,-1,-1,-1
125,-1,1575,569,23,79,1,-1,-1,-1
125,-1,1490,566,82,94,1,-1,-1,-1
125,-1,300,550,22,39,1,-1,-1,-1
125,3,88,535,33,66,1,-1,-1,-1
125,-1,0,535,64,101,1,-1,-1,-1
125,4,144,527,25,58,1,-1,-1,-1
125,-1,764,521,67,131,1,-1,-1,-1
125,-1,96,489,19,39,1,-1,-1,-1
125,-1,167,476,50,122,1,-1,-1,-1
125,-1,930,459,99,183,1,-1,-1,-1
125,5,340,447,93,213,1,-1,-1,-1
125,-1,454,401,107,183,1,-1,-1,-1
125,-1,971,398,32,47,1,-1,-1,-1
125,-1,1152,390,36,52,1,-1,-1,-1
125,6,1157,262,301,698,1,-1,-1,-1
125,7,1470,159,450,620,1,-1,-1,-1
126,-1,1472,697,204,268,1,-1,-1,-1
126,-1,379,687,22,48,1,-1,-1,-1
126,9,393,623,37,55,1,-1,-1,-1
126,-1,363,619,20,41,1,-1,-1,-1
126,-1,1577,604,20,43,1,-1,-1,-1
126,-1,490,589,42,156,1,-1,-1,-1
126,-1,784,586,24,45,1,-1,-1,-1
126,-1,301,550,21,39,1,-1,-1,-1
126,-1,0,538,40,98,1,-1,-1,-1
126,3,88,537,33,53,1,-1,-1,-1
126,-1,1909,475,11,39,1,-1,-1,-1
126,-1,940,475,89,168,1,-1,-1,-1
126,-1,147,475,70,123,1,-1,-1,-1
126,5,337,444,100,170,1,-1,-1,-1
126,-1,984,403,19,40,1,-1,-1,-1
126,-1,454,402,107,187,1,-1,-1,-1
126,-1,1153,390,36,51,1,-1,-1,-1
126,7,1594,374,326,404,1,-1,-1,-1
126,-1,1658,331,27,49,1,-1,-1,-1
126,-1,1604,321,48,83,1,-1,-1,-1
126,6,1156,260,292,700,1,-1,-1,-1
126,-1,1463,158,219,503,1,-1,-1,-1
127,-1,1447,717,122,257,1,-1,-1,-1
127,-1,1578,708,97,257,1,-1,-1,-1
127,-1,379,692,21,41,1,-1,-1,-1
127,-1,1590,660,25,50,1,-1,-1,-1
127,9,393,623,32,82,1,-1,-1,-1
127,-1,1577,607,20,40,1,-1,-1,-1
127,-1,522,605,19,41,1,-1,-1,-1
127,-1,489,590,42,156,1,-1,-1,-1
127,-1,783,586,24,45,1,-1,-1,-1
127,-1,301,550,19,39,1,-1,-1,-1
127,-1,985,546,50,97,1,-1,-1,-1
127,-1,0,543,44,93,1,-1,-1,-1
127,3,90,535,31,55,1,-1,-1,-1
127,-1,144,475,73,123,1,-1,-1,-1
127,-1,941,450,102,136,1,-1,-1,-1
127,5,343,434,97,226,1,-1,-1,-1
127,-1,455,399,106,191,1,-1,-1,-1
127,-1,1154,391,34,50,1,-1,-1,-1
127,-1,1729,372,31,39,1,-1,-1,-1
127,-1,1686,368,19,39,1,-1,-1,-1
127,-1,1604,321,46,99,1,-1,-1,-1
127,6,1151,259,293,703,1,-1,-1,-1
127,7,1457,156,463,622,1,-1,-1,-1
128,-1,1412,818,134,170,1,-1,-1,-1
128,-1,1578,721,96,244,1,-1,-1,-1
128,-1,1588,656,29,60,1,-1,-1,-1
128,9,379,623,46,109,1,-1,-1,-1
128,-1,1557,603,39,55,1,-1,-1,-1
128,-1,488,590,40,157,1,-1,-1,-1
128,-1,776,578,32,47,1,-1,-1,-1
128,-1,301,550,19,39,1,-1,-1,-1
128,-1,0,546,50,90,1,-1,-1,-1
128,-1,953,538,20,47,1,-1,-1,-1
128,3,89,536,31,54,1,-1,-1,-1
128,-1,144,474,73,124,1,-1,-1,-1
128,-1,975,446,68,197,1,-1,-1,-1
128,5,331,421,112,239,1,-1,-1,-1
128,-1,1152,399,26,42,1,-1,-1,-1
128,-1,456,397,105,193,1,-1,-1,-1
128,-1,1678,367,20,41,1,-1,-1,-1
128,-1,1604,321,41,83,1,-1,-1,-1
128,6,1142,257,312,723,1,-1,-1,-1
128,7,1446,154,474,624,1,-1,-1,-1
129,-1,1392,822,133,170,1,-1,-1,-1
129,-1,1579,722,94,244,1,-1,-1,-1
