Frame#, IDs, xmin, ymin, width, height101,-1,1756,713,52,1471,-1,-1,-1
103,-1,1224,674,70,831,-1,-1,-1
103,-1,1631,652,109,2531,-1,-1,-1
103,-1,1741,644,19,391,-1,-1,-1
103,-1,850,625,44,431,-1,-1,-1
103,-1,402,623,23,571,-1,-1,-1
103,-1,1528,594,20,391,-1,-1,-1
103,-1,841,544,33,671,-1,-1,-1
103,-1,463,540,23,491,-1,-1,-1
103,-1,496,538,74,1931,-1,-1,-1
103,-1,91,538,29,521,-1,-1,-1
103,-1,36,538,20,391,-1,-1,-1
103,-1,1,537,22,391,-1,-1,-1
103,-1,1310,530,19,391,-1,-1,-1
103,-1,1910,507,10,401,-1,-1,-1
103,-1,1508,507,58,681,-1,-1,-1
103,-1,1617,473,157,891,-1,-1,-1
103,-1,1333,460,19,391,-1,-1,-1
103,-1,1784,459,75,1451,-1,-1,-1
103,-1,1536,450,19,391,-1,-1,-1
103,-1,333,449,93,1561,-1,-1,-1
103,-1,521,437,68,981,-1,-1,-1
103,-1,1713,407,29,451,-1,-1,-1
103,-1,1750,400,43,851,-1,-1,-1
103,-1,1108,311,142,4541,-1,-1,-1
103,-1,1362,304,169,6051,-1,-1,-1
103,-1,1588,205,202,2651,-1,-1,-1
104,-1,1524,799,19,391,-1,-1,-1
104,-1,1730,707,77,1761,-1,-1,-1
104,-1,1237,670,70,831,-1,-1,-1
104,-1,1631,667,109,2381,-1,-1,-1
104,-1,848,626,45,411,-1,-1,-1
104,-1,386,623,41,961,-1,-1,-1
104,-1,1482,618,19,391,-1,-1,-1
104,-1,1522,597,20,391,-1,-1,-1
104,-1,498,579,72,1511,-1,-1,-1
104,-1,840,546,33,641,-1,-1,-1
104,-1,463,540,24,491,-1,-1,-1
104,-1,547,538,23,401,-1,-1,-1
104,-1,91,538,29,521,-1,-1,-1
104,-1,34,538,22,391,-1,-1,-1
104,-1,1309,530,20,421,-1,-1,-1
104,-1,1354,518,22,511,-1,-1,-1
104,-1,1503,510,23,411,-1,-1,-1
104,-1,1909,507,11,391,-1,-1,-1
104,-1,1526,498,28,801,-1,-1,-1
104,-1,1783,459,75,1451,-1,-1,-1
104,-1,333,456,94,1501,-1,-1,-1
104,-1,1536,450,19,391,-1,-1,-1
104,-1,524,448,46,491,-1,-1,-1
104,-1,1111,314,147,4551,-1,-1,-1
104,-1,1333,303,198,6081,-1,-1,-1
104,-1,1587,203,214,3601,-1,-1,-1
105,-1,1725,707,80,1871,-1,-1,-1
105,-1,1243,669,71,831,-1,-1,-1
105,-1,1633,664,90,2411,-1,-1,-1
105,-1,9,653,19,401,-1,-1,-1
105,-1,863,626,24,391,-1,-1,-1
105,-1,401,623,29,901,-1,-1,-1
105,-1,819,613,27,451,-1,-1,-1
105,-1,499,600,71,1311,-1,-1,-1
105,-1,1515,599,19,391,-1,-1,-1
105,-1,518,541,20,401,-1,-1,-1
105,-1,463,540,26,501,-1,-1,-1
105,-1,32,538,22,401,-1,-1,-1
105,-1,844,534,31,871,-1,-1,-1
105,-1,1309,530,20,481,-1,-1,-1
105,-1,1342,518,31,541,-1,-1,-1
105,-1,1499,510,47,691,-1,-1,-1
105,-1,90,510,31,771,-1,-1,-1
105,-1,1909,507,11,391,-1,-1,-1
105,-1,1779,459,80,1451,-1,-1,-1
105,-1,334,458,94,1491,-1,-1,-1
105,-1,1536,450,19,391,-1,-1,-1
105,-1,524,448,43,481,-1,-1,-1
105,-1,1111,317,155,4521,-1,-1,-1
105,-1,1333,299,191,6131,-1,-1,-1
105,-1,1584,202,201,3621,-1,-1,-1
106,-1,1635,857,62,481,-1,-1,-1
106,-1,1250,668,66,841,-1,-1,-1
106,-1,1640,665,151,2471,-1,-1,-1
106,-1,9,653,19,401,-1,-1,-1
106,-1,874,629,19,391,-1,-1,-1
106,-1,402,623,32,951,-1,-1,-1
106,-1,1482,613,21,451,-1,-1,-1
106,-1,1508,594,19,391,-1,-1,-1
106,-1,495,588,46,1431,-1,-1,-1
106,-1,1438,577,20,401,-1,-1,-1
106,-1,830,562,43,1031,-1,-1,-1
106,-1,519,541,19,391,-1,-1,-1
106,-1,465,540,26,501,-1,-1,-1
106,-1,548,538,23,401,-1,-1,-1
106,-1,30,538,22,401,-1,-1,-1
106,-1,90,510,30,751,-1,-1,-1
106,-1,1909,507,11,391,-1,-1,-1
106,-1,1492,506,52,691,-1,-1,-1
106,-1,1772,459,86,1451,-1,-1,-1
106,-1,334,459,96,1491,-1,-1,-1
106,-1,524,411,32,831,-1,-1,-1
106,-1,1737,375,42,1141,-1,-1,-1
106,-1,1112,321,164,4421,-1,-1,-1
106,-1,1309,293,214,6191,-1,-1,-1
106,-1,1578,201,198,3641,-1,-1,-1
107,-1,1641,857,56,481,-1,-1,-1
107,-1,1640,695,141,2261,-1,-1,-1
107,-1,1253,667,64,851,-1,-1,-1
107,-1,2,653,26,401,-1,-1,-1
107,-1,402,625,33,921,-1,-1,-1
107,-1,1482,614,21,431,-1,-1,-1
107,-1,492,590,63,1411,-1,-1,-1
107,-1,820,567,53,991,-1,-1,-1
107,-1,519,541,19,391,-1,-1,-1
107,-1,549,538,22,401,-1,-1,-1
107,-1,28,537,22,411,-1,-1,-1
107,-1,467,536,25,551,-1,-1,-1
107,-1,1309,518,30,601,-1,-1,-1
107,-1,1346,517,31,921,-1,-1,-1
107,-1,90,511,30,901,-1,-1,-1
107,-1,1909,507,11,391,-1,-1,-1
107,-1,1487,502,59,691,-1,-1,-1
107,-1,338,461,93,1491,-1,-1,-1
107,-1,1763,459,90,1491,-1,-1,-1
107,-1,1605,441,151,1241,-1,-1,-1
107,-1,521,411,23,531,-1,-1,-1
107,-1,1127,321,158,4341,-1,-1,-1
107,-1,1328,288,186,6241,-1,-1,-1
107,-1,1576,200,198,2741,-1,-1,-1
108,-1,1656,858,27,431,-1,-1,-1
108,-1,1640,695,126,2371,-1,-1,-1
108,-1,1253,673,64,791,-1,-1,-1
108,-1,0,653,29,421,-1,-1,-1
108,-1,1307,604,23,411,-1,-1,-1
108,-1,827,592,54,751,-1,-1,-1
108,-1,494,590,48,1431,-1,-1,-1
108,-1,1493,586,19,391,-1,-1,-1
108,-1,1691,580,19,391,-1,-1,-1
108,-1,469,550,21,401,-1,-1,-1
108,-1,519,541,19,391,-1,-1,-1
108,-1,551,539,20,401,-1,-1,-1
108,-1,29,539,20,401,-1,-1,-1
108,-1,90,538,30,631,-1,-1,-1
108,-1,1909,507,11,391,-1,-1,-1
108,-1,1478,498,48,691,-1,-1,-1
108,-1,339,461,96,2551,-1,-1,-1
108,-1,521,417,22,481,-1,-1,-1
108,-1,1130,321,163,4371,-1,-1,-1
108,-1,1316,285,196,6261,-1,-1,-1
108,-1,1556,199,297,4091,-1,-1,-1
109,-1,1639,695,118,2431,-1,-1,-1
109,-1,1252,673,65,791,-1,-1,-1
109,-1,0,653,28,421,-1,-1,-1
109,-1,494,604,55,1271,-1,-1,-1
109,-1,836,593,44,741,-1,-1,-1
109,-1,1486,586,19,391,-1,-1,-1
109,-1,471,550,20,401,-1,-1,-1
109,-1,551,540,19,391,-1,-1,-1
109,-1,90,538,27,631,-1,-1,-1
109,-1,1909,507,11,391,-1,-1,-1
109,-1,340,462,95,2591,-1,-1,-1
109,-1,521,418,22,461,-1,-1,-1
109,-1,1734,406,27,581,-1,-1,-1
109,-1,1646,375,36,851,-1,-1,-1
109,-1,1715,363,20,451,-1,-1,-1
109,-1,1145,320,172,4211,-1,-1,-1
109,-1,1311,284,217,6281,-1,-1,-1
109,-1,1553,199,300,4101,-1,-1,-1
110,-1,1648,862,83,791,-1,-1,-1
110,-1,1637,695,51,1581,-1,-1,-1
110,-1,1252,673,65,791,-1,-1,-1
110,-1,0,653,28,551,-1,-1,-1
110,-1,495,599,46,1321,-1,-1,-1
110,-1,831,572,49,961,-1,-1,-1
110,-1,472,550,19,401,-1,-1,-1
110,-1,90,538,27,621,-1,-1,-1
110,-1,1910,507,10,391,-1,-1,-1
110,-1,1748,462,108,1471,-1,-1,-1
110,-1,345,459,90,2611,-1,-1,-1
110,-1,498,419,20,401,-1,-1,-1
110,-1,521,417,21,441,-1,-1,-1
110,-1,1730,407,24,561,-1,-1,-1
110,-1,1647,401,46,591,-1,-1,-1
110,-1,1152,399,23,421,-1,-1,-1
110,-1,1711,365,20,461,-1,-1,-1
110,-1,1163,281,364,6311,-1,-1,-1
110,-1,1549,199,204,3691,-1,-1,-1
111,-1,1625,839,84,1041,-1,-1,-1
111,-1,1637,695,38,1211,-1,-1,-1
111,-1,1253,672,64,801,-1,-1,-1
111,-1,0,654,28,551,-1,-1,-1
111,-1,854,624,20,411,-1,-1,-1
111,-1,524,591,25,681,-1,-1,-1
111,-1,491,590,44,1481,-1,-1,-1
111,-1,825,569,36,501,-1,-1,-1
111,-1,90,539,21,611,-1,-1,-1
111,-1,1479,527,35,421,-1,-1,-1
111,-1,1910,507,10,391,-1,-1,-1
111,-1,345,458,91,2631,-1,-1,-1
111,-1,1725,411,24,491,-1,-1,-1
111,-1,492,406,54,951,-1,-1,-1
111,-1,1648,402,29,581,-1,-1,-1
111,-1,1620,402,19,391,-1,-1,-1
111,-1,1153,399,22,421,-1,-1,-1
111,-1,1707,364,19,391,-1,-1,-1
111,-1,1169,279,333,6311,-1,-1,-1
111,-1,1542,200,314,4091,-1,-1,-1
112,-1,1616,838,69,1071,-1,-1,-1
112,-1,1705,785,23,401,-1,-1,-1
112,-1,1635,721,32,871,-1,-1,-1
112,-1,0,654,28,541,-1,-1,-1
112,-1,896,624,20,391,-1,-1,-1
112,-1,852,623,43,631,-1,-1,-1
112,-1,490,591,49,1471,-1,-1,-1
112,-1,523,590,26,691,-1,-1,-1
112,-1,1691,580,19,391,-1,-1,-1
112,-1,824,563,36,561,-1,-1,-1
112,-1,92,561,19,391,-1,-1,-1
112,-1,1479,531,25,401,-1,-1,-1
112,-1,928,530,19,401,-1,-1,-1
112,-1,558,524,20,571,-1,-1,-1
112,-1,1910,507,10,391,-1,-1,-1
112,-1,345,459,92,2631,-1,-1,-1
112,-1,1720,413,23,481,-1,-1,-1
112,-1,1653,403,24,571,-1,-1,-1
112,-1,490,403,60,981,-1,-1,-1
112,-1,1152,399,23,431,-1,-1,-1
112,-1,868,390,19,401,-1,-1,-1
112,-1,1182,277,317,6351,-1,-1,-1
112,-1,1537,201,319,4081,-1,-1,-1
113,-1,1602,851,69,1001,-1,-1,-1
113,-1,1694,769,32,561,-1,-1,-1
113,-1,541,668,19,391,-1,-1,-1
113,-1,0,654,21,541,-1,-1,-1
113,-1,900,625,20,391,-1,-1,-1
113,-1,841,622,38,451,-1,-1,-1
113,-1,406,608,30,1101,-1,-1,-1
113,-1,488,595,51,1431,-1,-1,-1
113,-1,522,593,27,691,-1,-1,-1
113,-1,819,564,36,551,-1,-1,-1
113,-1,92,561,19,391,-1,-1,-1
113,-1,472,549,19,391,-1,-1,-1
113,-1,1488,540,19,391,-1,-1,-1
113,-1,926,530,27,521,-1,-1,-1
113,-1,1,528,20,451,-1,-1,-1
113,-1,552,524,24,481,-1,-1,-1
113,-1,1910,507,10,391,-1,-1,-1
113,-1,346,456,92,1521,-1,-1,-1
113,-1,1653,403,27,551,-1,-1,-1
113,-1,488,402,72,991,-1,-1,-1
113,-1,1562,401,294,2081,-1,-1,-1
113,-1,1163,393,19,391,-1,-1,-1
113,-1,1696,376,43,911,-1,-1,-1
113,-1,1183,277,314,6461,-1,-1,-1
113,-1,1531,202,199,2681,-1,-1,-1
114,-1,1592,801,106,1521,-1,-1,-1
114,-1,407,673,26,441,-1,-1,-1
114,-1,0,654,21,541,-1,-1,-1
114,-1,412,607,24,581,-1,-1,-1
114,-1,488,600,47,1381,-1,-1,-1
114,-1,521,598,28,661,-1,-1,-1
114,-1,818,563,37,561,-1,-1,-1
114,-1,92,561,19,391,-1,-1,-1
114,-1,924,541,29,1151,-1,-1,-1
114,-1,1828,532,28,511,-1,-1,-1
114,-1,546,524,26,591,-1,-1,-1
114,-1,0,520,26,541,-1,-1,-1
114,-1,1452,490,26,651,-1,-1,-1
114,-1,346,455,93,1511,-1,-1,-1
114,-1,907,452,23,561,-1,-1,-1
114,-1,1536,450,19,391,-1,-1,-1
114,-1,1476,431,21,521,-1,-1,-1
114,-1,487,401,73,1001,-1,-1,-1
114,-1,1693,374,39,911,-1,-1,-1
114,-1,1178,277,308,6491,-1,-1,-1
114,-1,1526,202,301,4071,-1,-1,-1
115,-1,1465,823,19,401,-1,-1,-1
115,-1,1582,774,116,1831,-1,-1,-1
115,-1,407,674,26,441,-1,-1,-1
115,-1,0,662,13,461,-1,-1,-1
115,-1,935,655,19,391,-1,-1,-1
115,-1,860,625,19,391,-1,-1,-1
115,-1,413,607,24,581,-1,-1,-1
115,-1,488,602,34,1361,-1,-1,-1
115,-1,521,598,28,671,-1,-1,-1
115,-1,816,565,23,421,-1,-1,-1
115,-1,472,541,19,391,-1,-1,-1
115,-1,1837,534,19,401,-1,-1,-1
115,-1,828,528,19,391,-1,-1,-1
115,-1,924,524,40,1311,-1,-1,-1
115,-1,539,524,30,611,-1,-1,-1
115,-1,0,520,29,551,-1,-1,-1
115,-1,1743,448,85,1611,-1,-1,-1
115,-1,1478,434,19,491,-1,-1,-1
115,-1,347,428,92,1771,-1,-1,-1
115,-1,904,412,33,941,-1,-1,-1
115,-1,1653,402,21,401,-1,-1,-1
115,-1,1155,401,19,391,-1,-1,-1
115,-1,486,400,74,1001,-1,-1,-1
115,-1,1552,399,190,1861,-1,-1,-1
115,-1,1732,396,20,401,-1,-1,-1
115,-1,1690,374,41,1081,-1,-1,-1
115,-1,1177,278,305,6501,-1,-1,-1
115,-1,1522,200,200,2891,-1,-1,-1
116,-1,1580,762,120,1991,-1,-1,-1
116,-1,1645,724,21,411,-1,-1,-1
116,-1,497,698,21,401,-1,-1,-1
116,-1,389,671,37,591,-1,-1,-1
116,-1,1593,663,19,441,-1,-1,-1
116,-1,0,662,13,471,-1,-1,-1
116,-1,957,657,19,391,-1,-1,-1
116,-1,492,625,21,511,-1,-1,-1
116,-1,414,610,23,541,-1,-1,-1
116,-1,521,594,31,861,-1,-1,-1
116,-1,91,561,19,401,-1,-1,-1
116,-1,1434,554,19,391,-1,-1,-1
116,-1,467,540,24,401,-1,-1,-1
116,-1,1837,534,19,391,-1,-1,-1
116,-1,1337,524,45,751,-1,-1,-1
116,-1,519,523,47,611,-1,-1,-1
116,-1,0,519,36,581,-1,-1,-1
116,-1,1440,492,37,521,-1,-1,-1
116,-1,477,445,82,551,-1,-1,-1
116,-1,346,429,94,1671,-1,-1,-1
116,-1,1653,403,21,391,-1,-1,-1
116,-1,902,399,65,2521,-1,-1,-1
116,-1,484,399,41,441,-1,-1,-1
116,-1,1726,395,23,421,-1,-1,-1
116,-1,1177,279,320,6551,-1,-1,-1
116,-1,1516,195,311,4131,-1,-1,-1
117,-1,1580,839,74,1241,-1,-1,-1
117,-1,1656,761,35,1111,-1,-1,-1
117,-1,387,678,24,561,-1,-1,-1
117,-1,1593,663,19,441,-1,-1,-1
117,-1,493,624,19,401,-1,-1,-1
117,-1,414,610,23,541,-1,-1,-1
117,1,522,602,35,771,-1,-1,-1
117,-1,91,543,21,571,-1,-1,-1
117,-1,465,540,25,401,-1,-1,-1
117,-1,1337,522,38,781,-1,-1,-1
117,-1,536,522,29,621,-1,-1,-1
117,-1,0,520,40,571,-1,-1,-1
117,-1,1179,511,37,641,-1,-1,-1
117,-1,477,445,82,551,-1,-1,-1
117,-1,1741,432,86,1761,-1,-1,-1
117,2,346,429,94,1701,-1,-1,-1
117,-1,1653,403,21,391,-1,-1,-1
117,-1,902,399,71,2481,-1,-1,-1
117,-1,484,399,42,511,-1,-1,-1
117,-1,1722,394,22,421,-1,-1,-1
117,3,1207,280,270,6601,-1,-1,-1
117,4,1512,191,228,3901,-1,-1,-1
118,-1,1579,828,99,1351,-1,-1,-1
118,-1,1596,794,23,431,-1,-1,-1
118,-1,1667,774,24,521,-1,-1,-1
118,-1,380,692,24,431,-1,-1,-1
118,-1,0,661,11,401,-1,-1,-1
118,-1,1561,635,36,1111,-1,-1,-1
118,-1,418,624,19,391,-1,-1,-1
118,1,493,593,60,871,-1,-1,-1
118,-1,93,543,24,441,-1,-1,-1
118,-1,464,540,23,401,-1,-1,-1
118,-1,762,525,29,481,-1,-1,-1
118,-1,533,521,31,621,-1,-1,-1
118,-1,3,520,44,751,-1,-1,-1
118,-1,1185,515,36,581,-1,-1,-1
118,2,351,441,89,1651,-1,-1,-1
118,-1,1741,432,76,1761,-1,-1,-1
118,-1,905,423,80,2201,-1,-1,-1
118,-1,1653,403,20,391,-1,-1,-1
118,-1,474,399,81,1011,-1,-1,-1
118,3,1212,282,255,6691,-1,-1,-1
118,4,1505,184,229,3911,-1,-1,-1
119,-1,1579,793,99,1711,-1,-1,-1
119,-1,1669,788,19,391,-1,-1,-1
119,-1,377,691,23,431,-1,-1,-1
119,-1,0,661,11,401,-1,-1,-1
119,-1,1546,642,56,1401,-1,-1,-1
119,-1,1409,627,20,391,-1,-1,-1
119,-1,896,624,24,401,-1,-1,-1
119,-1,418,624,19,391,-1,-1,-1
119,1,506,592,45,1241,-1,-1,-1
119,-1,93,543,24,441,-1,-1,-1
119,-1,462,541,22,491,-1,-1,-1
119,-1,763,522,30,511,-1,-1,-1
119,-1,4,521,47,751,-1,-1,-1
119,-1,533,520,30,631,-1,-1,-1
119,-1,1191,518,33,611,-1,-1,-1
119,2,351,454,88,1541,-1,-1,-1
119,-1,1732,432,85,1761,-1,-1,-1
119,-1,907,424,89,2171,-1,-1,-1
119,-1,1653,403,21,391,-1,-1,-1
119,-1,1676,402,39,761,-1,-1,-1
119,-1,477,399,78,1011,-1,-1,-1
119,3,1219,281,229,6751,-1,-1,-1
119,4,1500,179,217,3961,-1,-1,-1
120,-1,1579,787,109,1771,-1,-1,-1
120,-1,376,686,22,461,-1,-1,-1
120,-1,1539,675,63,1221,-1,-1,-1
120,-1,0,662,11,391,-1,-1,-1
120,-1,889,624,31,641,-1,-1,-1
120,1,492,597,58,1401,-1,-1,-1
120,-1,1540,585,20,401,-1,-1,-1
120,-1,962,566,39,761,-1,-1,-1
120,-1,93,543,24,441,-1,-1,-1
120,-1,462,541,21,481,-1,-1,-1
120,-1,929,522,36,981,-1,-1,-1
120,-1,2,522,53,781,-1,-1,-1
120,-1,765,521,30,521,-1,-1,-1
120,-1,532,520,31,631,-1,-1,-1
120,2,354,455,84,1561,-1,-1,-1
120,-1,1721,432,103,1761,-1,-1,-1
120,-1,1624,430,19,391,-1,-1,-1
120,-1,910,423,65,971,-1,-1,-1
120,-1,480,399,75,1001,-1,-1,-1
120,-1,1668,363,19,421,-1,-1,-1
120,3,1202,279,244,6791,-1,-1,-1
120,4,1495,175,218,3971,-1,-1,-1
121,-1,525,698,26,411,-1,-1,-1
121,-1,378,691,23,421,-1,-1,-1
121,-1,1538,676,133,2881,-1,-1,-1
121,1,505,598,40,811,-1,-1,-1
121,-1,1525,582,48,711,-1,-1,-1
121,-1,98,548,19,391,-1,-1,-1
121,-1,460,541,23,481,-1,-1,-1
121,-1,0,529,54,721,-1,-1,-1
121,-1,925,522,76,1331,-1,-1,-1
121,-1,764,521,33,521,-1,-1,-1
121,-1,530,521,31,541,-1,-1,-1
121,-1,1236,459,19,401,-1,-1,-1
121,2,346,456,92,1571,-1,-1,-1
121,-1,1719,432,105,1761,-1,-1,-1
121,-1,918,425,66,891,-1,-1,-1
121,-1,478,397,72,1021,-1,-1,-1
121,-1,1663,352,19,421,-1,-1,-1
121,3,1188,273,258,6861,-1,-1,-1
121,4,1489,170,229,4031,-1,-1,-1
122,-1,515,697,34,441,-1,-1,-1
122,-1,1537,691,133,2731,-1,-1,-1
122,-1,378,691,24,511,-1,-1,-1
122,-1,832,618,19,391,-1,-1,-1
122,1,505,602,22,481,-1,-1,-1
122,-1,1509,584,58,971,-1,-1,-1
122,-1,98,548,19,391,-1,-1,-1
122,-1,19,534,34,671,-1,-1,-1
122,-1,457,531,26,591,-1,-1,-1
122,-1,930,522,79,1311,-1,-1,-1
122,-1,530,522,29,521,-1,-1,-1
122,-1,764,520,55,531,-1,-1,-1
122,-1,980,479,19,421,-1,-1,-1
122,-1,1901,474,19,391,-1,-1,-1
122,-1,1214,456,25,461,-1,-1,-1
122,2,345,456,91,1581,-1,-1,-1
122,-1,507,443,38,531,-1,-1,-1
122,-1,1715,432,93,1761,-1,-1,-1
122,-1,923,428,68,841,-1,-1,-1
122,-1,478,397,46,951,-1,-1,-1
122,3,1172,271,274,6881,-1,-1,-1
122,4,1485,167,233,4061,-1,-1,-1
123,-1,375,692,27,531,-1,-1,-1
123,-1,1529,682,133,2821,-1,-1,-1
123,-1,1399,624,19,391,-1,-1,-1
123,-1,822,613,22,401,-1,-1,-1
123,-1,1451,606,20,391,-1,-1,-1
123,1,490,600,32,651,-1,-1,-1
123,-1,960,581,41,601,-1,-1,-1
123,-1,1500,567,81,911,-1,-1,-1
123,-1,98,548,19,391,-1,-1,-1
123,-1,1756,538,48,701,-1,-1,-1
123,-1,1,535,52,841,-1,-1,-1
123,-1,1835,533,20,401,-1,-1,-1
123,-1,454,532,26,581,-1,-1,-1
123,-1,529,524,29,501,-1,-1,-1
123,-1,932,522,29,691,-1,-1,-1
123,-1,763,519,52,531,-1,-1,-1
123,-1,980,479,26,391,-1,-1,-1
123,2,345,460,86,1521,-1,-1,-1
123,-1,1382,459,50,1561,-1,-1,-1
123,-1,515,445,30,461,-1,-1,-1
123,-1,1714,432,57,1141,-1,-1,-1
123,-1,931,430,73,781,-1,-1,-1
123,-1,481,397,42,921,-1,-1,-1
123,3,1150,266,289,6931,-1,-1,-1
123,4,1477,162,239,4111,-1,-1,-1
124,-1,1649,695,19,391,-1,-1,-1
124,-1,375,692,27,531,-1,-1,-1
124,-1,501,681,20,421,-1,-1,-1
124,-1,1522,680,140,2841,-1,-1,-1
124,-1,411,674,22,421,-1,-1,-1
124,1,490,626,19,391,-1,-1,-1
124,-1,1442,604,19,391,-1,-1,-1
124,-1,981,601,20,401,-1,-1,-1
124,-1,1494,567,67,851,-1,-1,-1
124,-1,98,548,19,391,-1,-1,-1
124,-1,1756,537,50,711,-1,-1,-1
124,-1,3,535,48,871,-1,-1,-1
124,-1,1835,533,20,401,-1,-1,-1
124,-1,453,533,28,581,-1,-1,-1
124,-1,528,526,24,481,-1,-1,-1
124,-1,932,524,28,651,-1,-1,-1
124,-1,765,519,49,521,-1,-1,-1
124,-1,1002,482,20,411,-1,-1,-1
124,-1,980,479,19,391,-1,-1,-1
124,-1,1382,451,53,1641,-1,-1,-1
124,2,343,448,84,1621,-1,-1,-1
124,-1,508,445,37,461,-1,-1,-1
124,-1,1193,441,56,661,-1,-1,-1
124,-1,1719,432,51,1061,-1,-1,-1
124,-1,937,431,68,711,-1,-1,-1
124,-1,481,400,19,401,-1,-1,-1
124,-1,1614,353,102,2201,-1,-1,-1
124,3,1138,264,298,6951,-1,-1,-1
124,4,1474,159,220,4061,-1,-1,-1
125,-1,1511,698,151,2671,-1,-1,-1
125,-1,1649,695,19,391,-1,-1,-1
125,-1,376,692,25,531,-1,-1,-1
125,-1,497,671,30,721,-1,-1,-1
125,-1,411,671,21,441,-1,-1,-1
125,-1,1593,663,19,431,-1,-1,-1
125,1,490,628,19,391,-1,-1,-1
125,-1,524,612,19,391,-1,-1,-1
125,-1,1433,604,20,391,-1,-1,-1
125,-1,1489,567,70,851,-1,-1,-1
125,-1,401,567,24,421,-1,-1,-1
125,-1,98,548,19,391,-1,-1,-1
125,-1,1,535,47,851,-1,-1,-1
125,-1,1835,533,20,401,-1,-1,-1
125,-1,453,533,28,601,-1,-1,-1
125,-1,528,528,23,461,-1,-1,-1
125,-1,771,521,26,471,-1,-1,-1
125,-1,176,483,20,411,-1,-1,-1
125,-1,1381,458,44,1421,-1,-1,-1
125,2,339,446,87,1631,-1,-1,-1
125,-1,1719,432,88,1761,-1,-1,-1
125,-1,945,430,84,931,-1,-1,-1
125,3,1129,262,293,6971,-1,-1,-1
125,4,1467,158,249,4151,-1,-1,-1
126,-1,1632,748,31,1081,-1,-1,-1
126,5,1475,711,171,2541,-1,-1,-1
126,-1,376,692,24,531,-1,-1,-1
126,-1,401,666,32,501,-1,-1,-1
126,-1,1593,663,19,441,-1,-1,-1
126,-1,488,627,44,1181,-1,-1,-1
126,-1,1422,602,21,391,-1,-1,-1
126,-1,1484,567,81,851,-1,-1,-1
126,-1,98,548,19,391,-1,-1,-1
126,-1,0,537,38,871,-1,-1,-1
126,-1,1697,534,19,391,-1,-1,-1
126,-1,1835,533,20,401,-1,-1,-1
126,-1,454,533,26,571,-1,-1,-1
126,-1,523,528,28,561,-1,-1,-1
126,-1,168,483,19,391,-1,-1,-1
126,-1,1381,481,40,1341,-1,-1,-1
126,-1,1744,479,63,1291,-1,-1,-1
126,-1,1719,458,24,471,-1,-1,-1
126,-1,972,431,59,901,-1,-1,-1
126,2,338,422,99,1861,-1,-1,-1
126,3,1114,260,284,6991,-1,-1,-1
126,4,1460,156,241,4091,-1,-1,-1
127,-1,1583,907,58,561,-1,-1,-1
127,5,1452,807,116,1661,-1,-1,-1
